interval_begin,interval_end,interval_id,edge_arrived,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_sampledSeconds
3960.00,4020.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
3960.00,4020.00,e_plsr_to_rp1,0,0,12,22674672,0,0,10,316.52
3960.00,4020.00,e_plsr_to_rp1,0,0,10,591402342#0,0,0,11,281.82
3960.00,4020.00,e_plsr_to_rp1,0,0,11,591402342#1,0,0,11,90.27
3960.00,4020.00,e_plsr_to_rp1,0,0,11,689277290#0,0,0,11,110.87
3960.00,4020.00,e_plsr_to_rp1,0,0,12,689277290#1,0,0,12,51.48
3960.00,4020.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
3960.00,4020.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4020.00,4080.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,1020.00
4020.00,4080.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,1,60.00
4020.00,4080.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4020.00,4080.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4020.00,4080.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4020.00,4080.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4020.00,4080.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4020.00,4080.00,e_plsr_to_rp1,0,0,15,22674672,0,0,14,304.94
4020.00,4080.00,e_plsr_to_rp1,0,0,15,591402342#0,0,0,14,288.88
4020.00,4080.00,e_plsr_to_rp1,0,0,13,591402342#1,0,0,14,85.39
4020.00,4080.00,e_plsr_to_rp1,0,0,14,689277290#0,0,0,14,90.18
4020.00,4080.00,e_plsr_to_rp1,0,0,14,689277290#1,0,0,14,38.62
4020.00,4080.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4020.00,4080.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4080.00,4140.00,e_r2ps_to_rp1,0,0,1,689277284#1,0,0,3,996.94
4080.00,4140.00,e_r2ps_to_rp1,0,0,2,689277284#2,0,0,2,57.32
4080.00,4140.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4080.00,4140.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4080.00,4140.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4080.00,4140.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4080.00,4140.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4080.00,4140.00,e_plsr_to_rp1,0,0,2,22674672,0,0,8,99.09
4080.00,4140.00,e_plsr_to_rp1,0,0,8,591402342#0,0,0,13,106.34
4080.00,4140.00,e_plsr_to_rp1,0,0,14,591402342#1,0,0,15,47.42
4080.00,4140.00,e_plsr_to_rp1,0,0,15,689277290#0,0,0,17,53.13
4080.00,4140.00,e_plsr_to_rp1,0,0,17,689277290#1,0,0,17,21.03
4080.00,4140.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4080.00,4140.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4140.00,4200.00,e_r2ps_to_rp1,0,0,8,689277284#1,0,0,21,480.65
4140.00,4200.00,e_r2ps_to_rp1,0,0,22,689277284#2,0,0,22,25.57
4140.00,4200.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4140.00,4200.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4140.00,4200.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4140.00,4200.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4140.00,4200.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4140.00,4200.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4140.00,4200.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4140.00,4200.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4140.00,4200.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4140.00,4200.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4140.00,4200.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4140.00,4200.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4200.00,4260.00,e_r2ps_to_rp1,0,0,3,689277284#1,0,0,5,30.32
4200.00,4260.00,e_r2ps_to_rp1,0,0,5,689277284#2,0,0,5,4.48
4200.00,4260.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4200.00,4260.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4200.00,4260.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4200.00,4260.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4200.00,4260.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4200.00,4260.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4200.00,4260.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4200.00,4260.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4200.00,4260.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4200.00,4260.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4200.00,4260.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4200.00,4260.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4260.00,4320.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4260.00,4320.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4260.00,4320.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4260.00,4320.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4260.00,4320.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4260.00,4320.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4260.00,4320.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4260.00,4320.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4260.00,4320.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4260.00,4320.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4260.00,4320.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4260.00,4320.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4260.00,4320.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4260.00,4320.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4320.00,4380.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4320.00,4380.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4320.00,4380.00,e_r2pn_0_to_rp1,0,0,1,689277282,0,0,1,9.76
4320.00,4380.00,e_r2pn_0_to_rp1,0,0,1,881567590#0,0,0,1,2.01
4320.00,4380.00,e_r2pn_0_to_rp1,0,0,1,881567590#1,0,0,1,4.29
4320.00,4380.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4320.00,4380.00,e_r2pn_1_to_rp1,0,0,1,881567590#1,0,0,1,4.29
4320.00,4380.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4320.00,4380.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4320.00,4380.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4320.00,4380.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4320.00,4380.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4320.00,4380.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4320.00,4380.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4380.00,4440.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4380.00,4440.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4380.00,4440.00,e_r2pn_0_to_rp1,0,0,1,689277282,0,0,1,8.26
4380.00,4440.00,e_r2pn_0_to_rp1,0,0,1,881567590#0,0,0,1,1.73
4380.00,4440.00,e_r2pn_0_to_rp1,0,0,1,881567590#1,0,0,1,0.83
4380.00,4440.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4380.00,4440.00,e_r2pn_1_to_rp1,0,0,1,881567590#1,0,0,1,0.83
4380.00,4440.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4380.00,4440.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4380.00,4440.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4380.00,4440.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4380.00,4440.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4380.00,4440.00,e_grgn_to_rp1,0,0,1,34778584#0,0,0,1,9.07
4380.00,4440.00,e_grgn_to_rp1,1,0,1,34778584#1,0,0,0,0.47
4440.00,4500.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4440.00,4500.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4440.00,4500.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4440.00,4500.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4440.00,4500.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4440.00,4500.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4440.00,4500.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4440.00,4500.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4440.00,4500.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4440.00,4500.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4440.00,4500.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4440.00,4500.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4440.00,4500.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4440.00,4500.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4500.00,4560.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4500.00,4560.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4500.00,4560.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4500.00,4560.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4500.00,4560.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4500.00,4560.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4500.00,4560.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4500.00,4560.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4500.00,4560.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4500.00,4560.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4500.00,4560.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4500.00,4560.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4500.00,4560.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4500.00,4560.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4560.00,4620.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4560.00,4620.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4560.00,4620.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4560.00,4620.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4560.00,4620.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4560.00,4620.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4560.00,4620.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4560.00,4620.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4560.00,4620.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4560.00,4620.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4560.00,4620.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4560.00,4620.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4560.00,4620.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4560.00,4620.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4620.00,4680.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4620.00,4680.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4620.00,4680.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4620.00,4680.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4620.00,4680.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4620.00,4680.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4620.00,4680.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4620.00,4680.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4620.00,4680.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4620.00,4680.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4620.00,4680.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4620.00,4680.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4620.00,4680.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4620.00,4680.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4680.00,4740.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4680.00,4740.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4680.00,4740.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4680.00,4740.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4680.00,4740.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4680.00,4740.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4680.00,4740.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4680.00,4740.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4680.00,4740.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4680.00,4740.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4680.00,4740.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4680.00,4740.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4680.00,4740.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4680.00,4740.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4740.00,4800.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4740.00,4800.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4740.00,4800.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4740.00,4800.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4740.00,4800.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4740.00,4800.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4740.00,4800.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4740.00,4800.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4740.00,4800.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4740.00,4800.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4740.00,4800.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4740.00,4800.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4740.00,4800.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4740.00,4800.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4800.00,4860.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4800.00,4860.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4800.00,4860.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4800.00,4860.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4800.00,4860.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4800.00,4860.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4800.00,4860.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4800.00,4860.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4800.00,4860.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4800.00,4860.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4800.00,4860.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4800.00,4860.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4800.00,4860.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4800.00,4860.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4860.00,4920.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4860.00,4920.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4860.00,4920.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4860.00,4920.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4860.00,4920.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4860.00,4920.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4860.00,4920.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4860.00,4920.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4860.00,4920.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4860.00,4920.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4860.00,4920.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4860.00,4920.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4860.00,4920.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4860.00,4920.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4920.00,4980.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4920.00,4980.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4920.00,4980.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4920.00,4980.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4920.00,4980.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4920.00,4980.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4920.00,4980.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4920.00,4980.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4920.00,4980.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4920.00,4980.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4920.00,4980.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4920.00,4980.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4920.00,4980.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4920.00,4980.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
4980.00,5040.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
4980.00,5040.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
4980.00,5040.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
4980.00,5040.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
4980.00,5040.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4980.00,5040.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
4980.00,5040.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
4980.00,5040.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
4980.00,5040.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
4980.00,5040.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
4980.00,5040.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
4980.00,5040.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
4980.00,5040.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
4980.00,5040.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
5040.00,5100.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
5040.00,5100.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
5040.00,5100.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
5040.00,5100.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
5040.00,5100.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5040.00,5100.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
5040.00,5100.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5040.00,5100.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
5040.00,5100.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
5040.00,5100.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
5040.00,5100.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
5040.00,5100.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
5040.00,5100.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
5040.00,5100.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
5100.00,5160.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
5100.00,5160.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
5100.00,5160.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
5100.00,5160.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
5100.00,5160.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5100.00,5160.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
5100.00,5160.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5100.00,5160.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
5100.00,5160.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
5100.00,5160.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
5100.00,5160.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
5100.00,5160.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
5100.00,5160.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
5100.00,5160.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
5160.00,5220.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
5160.00,5220.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
5160.00,5220.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
5160.00,5220.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
5160.00,5220.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5160.00,5220.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
5160.00,5220.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5160.00,5220.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
5160.00,5220.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
5160.00,5220.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
5160.00,5220.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
5160.00,5220.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
5160.00,5220.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
5160.00,5220.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
5220.00,5280.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
5220.00,5280.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
5220.00,5280.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
5220.00,5280.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
5220.00,5280.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5220.00,5280.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
5220.00,5280.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5220.00,5280.00,e_plsr_to_rp1,0,0,0,22674672,0,0,0,0.00
5220.00,5280.00,e_plsr_to_rp1,0,0,0,591402342#0,0,0,0,0.00
5220.00,5280.00,e_plsr_to_rp1,0,0,0,591402342#1,0,0,0,0.00
5220.00,5280.00,e_plsr_to_rp1,0,0,0,689277290#0,0,0,0,0.00
5220.00,5280.00,e_plsr_to_rp1,0,0,0,689277290#1,0,0,0,0.00
5220.00,5280.00,e_grgn_to_rp1,0,0,0,34778584#0,0,0,0,0.00
5220.00,5280.00,e_grgn_to_rp1,0,0,0,34778584#1,0,0,0,0.00
5280.00,5340.00,e_r2ps_to_rp1,0,0,0,689277284#1,0,0,0,0.00
5280.00,5340.00,e_r2ps_to_rp1,0,0,0,689277284#2,0,0,0,0.00
5280.00,5340.00,e_r2pn_0_to_rp1,0,0,0,689277282,0,0,0,0.00
5280.00,5340.00,e_r2pn_0_to_rp1,0,0,0,881567590#0,0,0,0,0.00
5280.00,5340.00,e_r2pn_0_to_rp1,0,0,0,881567590#1,0,0,0,0.00
5280.00,5340.00,e_r2pn_1_to_rp1,0,0,0,1107701847.173,0,0,0,0.00
5280.00,5340.00,e_r2pn_1_to_rp1,0,0,0,881567590#1,0,0,0,0.00
