interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.00,60.00,e_r2ps_to_ach1_mgp_1,0,4.30,10,0,814259719,5,5,2.15,1,1.08,51.04,267.21,20.38,1.05,8.62,50.80,0.00
0.00,60.00,e_r2ps_to_ach1_mgp_1,0,0.84,0,1,689277284#0,0,0,0.84,1,0.39,4.09,4.09,21.08,1.08,0.12,3.83,0.00
0.00,60.00,e_r2ps_to_ach1_mgp_1,0,1.25,0,1,689277288#0,0,0,1.25,1,0.54,2.48,2.48,15.39,1.11,0.12,2.15,0.00
0.00,60.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
0.00,60.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
0.00,60.00,e_r2ps_to_ach1_mgp_1,0,1.42,0,1,881567591#0,0,0,0.71,0,0.34,8.93,5.73,8.08,0.97,0.36,8.31,0.00
0.00,60.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
0.00,60.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
0.00,60.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
0.00,60.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
0.00,60.00,e_r2ps_to_ach1_mgp_2,0,4.63,0,3,689277281#7,0,0,2.31,2,1.01,2.95,8.43,11.98,0.86,0.21,2.50,0.00
0.00,60.00,e_r2ps_to_ach1_mgp_2,0,6.22,0,2,689277286#0,0,0,6.22,2,1.58,0.93,1.86,10.73,0.77,0.40,0.47,0.00
0.00,60.00,e_r2ps_to_ach1_mgp_2,0,2.36,0,2,689277286#1,0,0,2.36,1,1.08,5.03,8.36,12.73,0.92,0.35,4.56,0.00
60.00,120.00,e_r2ps_to_ach1_mgp_1,0,13.08,18,0,814259719,8,8,6.54,12,3.26,55.92,812.35,18.60,0.96,46.42,55.67,0.00
60.00,120.00,e_r2ps_to_ach1_mgp_1,0,8.70,0,9,689277284#0,0,0,8.70,9,4.09,4.71,42.41,18.30,0.94,3.39,4.40,0.00
60.00,120.00,e_r2ps_to_ach1_mgp_1,0,11.56,0,8,689277288#0,0,0,11.56,8,5.03,2.87,22.98,13.28,0.96,2.15,2.49,0.00
60.00,120.00,e_r2ps_to_ach1_mgp_1,0,8.54,0,8,689277288#1,0,0,8.54,6,4.01,6.60,43.21,13.53,0.97,3.05,6.23,0.00
60.00,120.00,e_r2ps_to_ach1_mgp_1,0,6.75,0,6,689277288#2,0,0,6.75,4,3.12,6.31,31.26,13.01,0.94,2.19,5.75,0.00
60.00,120.00,e_r2ps_to_ach1_mgp_1,0,40.37,0,17,881567591#0,5,5,20.19,15,9.41,10.50,162.69,6.87,0.83,30.01,9.77,0.00
60.00,120.00,e_r2ps_to_ach1_mgp_1,0,36.25,0,14,881567591#1,4,4,18.13,13,8.13,6.85,93.51,7.01,0.84,16.44,6.05,1.00
60.00,120.00,e_r2ps_to_ach1_mgp_1,0,82.76,0,13,881567591#2,0,0,41.38,13,17.41,5.06,65.79,3.61,0.43,40.76,4.18,20.00
60.00,120.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
60.00,120.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
60.00,120.00,e_r2ps_to_ach1_mgp_2,0,41.39,0,18,689277281#7,10,10,20.69,17,9.10,4.57,75.42,7.75,0.56,31.47,3.93,3.00
60.00,120.00,e_r2ps_to_ach1_mgp_2,0,50.09,0,15,689277286#0,0,0,50.09,15,12.49,1.00,14.97,10.00,0.72,4.07,0.52,0.00
60.00,120.00,e_r2ps_to_ach1_mgp_2,0,22.19,0,15,689277286#1,0,0,22.19,13,10.03,5.75,78.65,11.15,0.80,12.05,5.09,0.00
120.00,180.00,e_r2ps_to_ach1_mgp_1,0,13.29,13,0,814259719,10,10,6.65,15,3.31,62.09,825.60,16.75,0.86,91.01,61.77,0.00
120.00,180.00,e_r2ps_to_ach1_mgp_1,0,11.24,0,9,689277284#0,0,0,11.24,9,5.29,6.09,54.81,14.16,0.73,12.62,5.69,0.00
120.00,180.00,e_r2ps_to_ach1_mgp_1,0,14.73,0,9,689277288#0,0,0,14.73,9,6.41,3.25,29.29,11.72,0.84,4.04,2.82,0.00
120.00,180.00,e_r2ps_to_ach1_mgp_1,0,15.18,0,10,689277288#1,0,0,15.18,9,7.18,8.11,76.85,11.01,0.79,16.80,7.64,0.00
120.00,180.00,e_r2ps_to_ach1_mgp_1,0,12.39,0,9,689277288#2,0,0,12.39,7,5.76,7.42,57.34,11.06,0.80,11.51,6.83,0.00
120.00,180.00,e_r2ps_to_ach1_mgp_1,0,74.11,0,26,881567591#0,8,8,37.05,26,17.25,11.37,298.62,6.35,0.76,72.27,10.54,2.00
120.00,180.00,e_r2ps_to_ach1_mgp_1,0,102.94,0,27,881567591#1,3,3,51.47,25,22.92,10.15,265.52,4.73,0.57,114.47,8.53,8.00
120.00,180.00,e_r2ps_to_ach1_mgp_1,0,183.79,0,25,881567591#2,4,4,91.89,22,34.20,6.44,146.11,2.83,0.34,100.19,4.82,12.00
120.00,180.00,e_r2ps_to_ach1_mgp_2,0,1.28,0,1,689277284#1,0,0,1.28,1,0.60,9.53,9.53,13.60,0.70,2.18,8.78,0.00
120.00,180.00,e_r2ps_to_ach1_mgp_2,0,7.86,0,1,689277284#2,0,0,7.86,1,1.06,0.88,0.88,7.82,0.40,0.04,0.24,0.00
120.00,180.00,e_r2ps_to_ach1_mgp_2,0,54.90,0,20,689277281#7,11,11,27.45,21,11.80,4.75,100.03,7.45,0.54,44.35,4.24,1.00
120.00,180.00,e_r2ps_to_ach1_mgp_2,0,61.61,0,20,689277286#0,0,0,61.61,20,15.48,0.93,18.41,10.71,0.77,4.25,0.49,0.00
120.00,180.00,e_r2ps_to_ach1_mgp_2,0,41.28,0,19,689277286#1,0,0,41.28,20,19.01,7.41,146.31,8.64,0.62,49.85,6.66,0.00
180.00,240.00,e_r2ps_to_ach1_mgp_1,0,12.53,9,0,814259719,9,9,6.27,13,3.22,59.43,778.58,17.51,0.90,62.31,59.15,0.00
180.00,240.00,e_r2ps_to_ach1_mgp_1,0,6.65,0,7,689277284#0,0,0,6.65,7,3.13,4.63,32.43,18.61,0.96,2.06,4.35,0.00
180.00,240.00,e_r2ps_to_ach1_mgp_1,0,5.00,0,4,689277288#0,0,0,5.00,3,2.18,2.75,9.93,13.88,1.00,0.49,2.39,0.00
180.00,240.00,e_r2ps_to_ach1_mgp_1,0,6.88,0,3,689277288#1,0,0,6.88,6,3.26,6.99,34.83,12.79,0.92,3.62,6.59,0.00
180.00,240.00,e_r2ps_to_ach1_mgp_1,0,18.50,0,6,689277288#2,0,0,18.50,10,8.63,10.29,85.64,7.98,0.57,35.18,9.27,0.00
180.00,240.00,e_r2ps_to_ach1_mgp_1,0,76.60,0,29,881567591#0,8,8,38.30,27,17.63,10.87,308.68,6.64,0.80,60.81,9.94,1.00
180.00,240.00,e_r2ps_to_ach1_mgp_1,0,118.94,0,26,881567591#1,3,3,59.47,23,26.87,12.94,306.79,3.71,0.45,170.07,11.24,31.00
180.00,240.00,e_r2ps_to_ach1_mgp_1,0,222.46,0,23,881567591#2,1,1,111.23,24,42.66,7.53,176.86,2.42,0.29,130.07,5.84,36.00
180.00,240.00,e_r2ps_to_ach1_mgp_2,0,3.81,0,3,689277284#1,0,0,3.81,2,1.82,9.64,28.47,13.44,0.69,9.30,8.86,0.00
180.00,240.00,e_r2ps_to_ach1_mgp_2,0,24.31,0,2,689277284#2,0,0,24.31,2,3.25,1.36,2.71,5.06,0.26,1.25,0.45,0.00
180.00,240.00,e_r2ps_to_ach1_mgp_2,0,49.10,0,20,689277281#7,8,8,24.55,21,10.73,4.38,89.46,8.08,0.58,35.07,3.75,4.00
180.00,240.00,e_r2ps_to_ach1_mgp_2,0,62.02,0,18,689277286#0,0,0,62.02,18,15.41,1.02,18.53,9.74,0.70,5.32,0.54,0.00
180.00,240.00,e_r2ps_to_ach1_mgp_2,0,32.23,0,18,689277286#1,0,0,32.23,19,14.68,6.17,114.22,10.39,0.75,21.89,5.50,0.00
240.00,300.00,e_r2ps_to_ach1_mgp_1,0,12.56,18,0,814259719,11,11,6.28,10,3.14,56.05,779.94,18.56,0.95,40.23,55.76,0.00
240.00,300.00,e_r2ps_to_ach1_mgp_1,0,8.70,0,8,689277284#0,0,0,8.70,8,4.33,5.30,42.42,16.31,0.84,3.27,4.97,0.00
240.00,300.00,e_r2ps_to_ach1_mgp_1,0,6.45,0,4,689277288#0,0,0,6.45,5,3.04,2.93,12.82,13.21,0.95,0.48,2.50,0.00
240.00,300.00,e_r2ps_to_ach1_mgp_1,0,6.26,0,5,689277288#1,0,0,6.26,4,3.24,6.90,31.71,13.02,0.94,1.43,6.48,0.00
240.00,300.00,e_r2ps_to_ach1_mgp_1,0,4.38,0,3,689277288#2,0,0,4.38,3,2.30,6.76,20.26,12.27,0.88,0.84,6.09,0.00
240.00,300.00,e_r2ps_to_ach1_mgp_1,0,61.02,0,21,881567591#0,13,13,30.51,24,14.40,11.38,245.91,6.35,0.76,59.97,10.39,5.00
240.00,300.00,e_r2ps_to_ach1_mgp_1,0,87.18,0,23,881567591#1,2,2,43.59,28,20.05,8.67,224.87,5.55,0.67,73.84,7.88,4.00
240.00,300.00,e_r2ps_to_ach1_mgp_1,0,110.29,0,28,881567591#2,0,0,55.15,28,20.57,3.06,87.68,5.99,0.72,30.26,2.23,0.00
240.00,300.00,e_r2ps_to_ach1_mgp_2,0,14.63,0,3,689277284#1,0,0,14.63,2,7.20,37.75,109.34,3.43,0.18,87.14,36.29,60.00
240.00,300.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,2,689277284#2,0,0,133.33,1,80.25,41.92,52.67,0.16,0.01,51.94,26.25,47.00
240.00,300.00,e_r2ps_to_ach1_mgp_2,0,68.36,0,24,689277281#7,9,9,34.18,21,14.93,5.69,124.56,6.21,0.45,67.94,4.98,11.00
240.00,300.00,e_r2ps_to_ach1_mgp_2,0,63.48,0,18,689277286#0,0,0,63.48,18,15.73,1.04,18.97,9.55,0.69,6.09,0.55,0.00
240.00,300.00,e_r2ps_to_ach1_mgp_2,0,29.22,0,19,689277286#1,0,0,29.22,17,13.23,5.86,103.55,10.93,0.79,18.69,5.23,0.00
300.00,360.00,e_r2ps_to_ach1_mgp_1,0,16.58,19,0,814259719,14,14,8.29,16,4.14,57.68,1029.91,18.04,0.93,65.75,57.42,0.00
300.00,360.00,e_r2ps_to_ach1_mgp_1,0,10.54,0,11,689277284#0,0,0,10.54,11,4.95,4.67,51.39,18.46,0.95,4.10,4.36,0.00
300.00,360.00,e_r2ps_to_ach1_mgp_1,0,15.03,0,10,689277288#0,0,0,15.03,10,6.51,2.99,29.87,12.76,0.92,3.15,2.57,0.00
300.00,360.00,e_r2ps_to_ach1_mgp_1,0,9.87,0,8,689277288#1,0,0,9.87,8,4.62,6.66,49.96,13.42,0.97,3.37,6.28,0.00
300.00,360.00,e_r2ps_to_ach1_mgp_1,0,13.11,0,9,689277288#2,0,0,13.11,9,6.07,6.77,60.70,12.14,0.87,7.21,6.10,0.00
300.00,360.00,e_r2ps_to_ach1_mgp_1,0,80.41,0,31,881567591#0,10,10,40.20,26,18.45,10.96,324.02,6.59,0.79,64.10,9.87,8.00
300.00,360.00,e_r2ps_to_ach1_mgp_1,0,83.64,0,28,881567591#1,5,5,41.82,25,18.49,8.22,215.75,5.84,0.70,63.95,7.16,5.00
300.00,360.00,e_r2ps_to_ach1_mgp_1,0,146.19,0,25,881567591#2,1,1,73.09,26,27.33,4.51,116.22,4.05,0.49,66.40,3.38,13.00
300.00,360.00,e_r2ps_to_ach1_mgp_2,0,17.06,0,2,689277284#1,0,0,17.06,4,8.32,59.29,127.50,2.19,0.11,113.25,56.72,80.00
300.00,360.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,4,689277284#2,0,0,133.33,4,46.28,8.09,32.34,0.85,0.04,29.46,6.25,21.00
300.00,360.00,e_r2ps_to_ach1_mgp_2,0,89.22,0,29,689277281#7,14,14,44.61,30,19.50,5.43,162.58,6.54,0.47,80.93,4.84,3.00
300.00,360.00,e_r2ps_to_ach1_mgp_2,0,79.40,0,25,689277286#0,0,0,79.40,25,19.86,0.96,23.73,10.41,0.75,5.47,0.50,0.00
300.00,360.00,e_r2ps_to_ach1_mgp_2,0,45.29,0,24,689277286#1,0,0,45.29,24,20.72,6.69,160.52,9.57,0.69,40.18,5.97,0.00
360.00,420.00,e_r2ps_to_ach1_mgp_1,0,20.10,24,0,814259719,13,13,10.05,21,5.01,61.02,1248.68,17.05,0.88,99.66,60.72,0.00
360.00,420.00,e_r2ps_to_ach1_mgp_1,0,5.82,0,7,689277284#0,0,0,5.82,6,2.72,4.66,28.38,18.49,0.95,1.98,4.37,0.00
360.00,420.00,e_r2ps_to_ach1_mgp_1,0,6.07,0,5,689277288#0,0,0,6.07,4,2.61,2.91,12.07,13.12,0.94,0.94,2.53,0.00
360.00,420.00,e_r2ps_to_ach1_mgp_1,0,7.89,0,5,689277288#1,0,0,7.89,6,3.74,6.77,39.94,13.21,0.95,3.04,6.38,0.00
360.00,420.00,e_r2ps_to_ach1_mgp_1,0,9.09,0,6,689277288#2,0,0,9.09,6,4.15,6.97,42.05,11.78,0.85,6.32,6.22,0.00
360.00,420.00,e_r2ps_to_ach1_mgp_1,0,99.76,0,33,881567591#0,10,10,49.88,28,23.44,12.93,401.99,5.58,0.67,134.19,12.07,38.00
360.00,420.00,e_r2ps_to_ach1_mgp_1,0,168.18,0,28,881567591#1,0,0,84.09,22,39.46,16.93,433.79,2.83,0.34,286.20,15.53,105.00
360.00,420.00,e_r2ps_to_ach1_mgp_1,0,234.16,0,22,881567591#2,0,0,117.08,20,50.13,9.09,186.16,2.01,0.24,144.66,7.56,72.00
360.00,420.00,e_r2ps_to_ach1_mgp_2,0,1.02,0,1,689277284#1,0,0,1.02,1,0.48,7.60,7.60,17.04,0.88,1.09,7.03,0.00
360.00,420.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,1,689277284#2,0,0,133.33,2,41.78,15.39,26.83,0.45,0.02,25.65,23.03,24.00
360.00,420.00,e_r2ps_to_ach1_mgp_2,0,84.01,0,21,689277281#7,10,10,42.00,23,18.47,6.92,153.08,5.11,0.37,93.95,6.19,8.00
360.00,420.00,e_r2ps_to_ach1_mgp_2,0,110.16,0,24,689277286#0,0,0,110.16,24,27.32,1.36,32.92,7.35,0.53,15.37,0.68,0.00
360.00,420.00,e_r2ps_to_ach1_mgp_2,0,67.61,0,25,689277286#1,0,0,67.61,25,31.24,9.48,239.61,6.76,0.49,114.46,8.72,0.00
420.00,480.00,e_r2ps_to_ach1_mgp_1,0,18.96,12,0,814259719,11,11,9.48,23,4.73,59.03,1177.78,17.62,0.91,91.12,58.74,0.00
420.00,480.00,e_r2ps_to_ach1_mgp_1,0,18.22,0,16,689277284#0,0,0,18.22,17,8.58,5.25,88.82,16.42,0.84,9.24,4.92,0.00
420.00,480.00,e_r2ps_to_ach1_mgp_1,0,18.95,0,12,689277288#0,0,0,18.95,12,8.28,3.03,37.67,12.58,0.91,2.31,2.63,0.00
420.00,480.00,e_r2ps_to_ach1_mgp_1,0,15.58,0,12,689277288#1,0,0,15.58,9,7.37,7.34,78.87,12.17,0.88,6.18,6.93,0.00
420.00,480.00,e_r2ps_to_ach1_mgp_1,0,14.32,0,9,689277288#2,0,0,14.32,6,6.66,8.16,66.26,10.06,0.72,14.01,7.33,0.00
420.00,480.00,e_r2ps_to_ach1_mgp_1,1,180.28,0,24,881567591#0,10,10,90.14,23,43.29,33.75,726.44,2.14,0.26,539.32,32.35,190.00
420.00,480.00,e_r2ps_to_ach1_mgp_1,0,177.23,0,22,881567591#1,1,1,88.61,26,40.71,19.74,457.14,2.43,0.29,323.21,18.20,99.00
420.00,480.00,e_r2ps_to_ach1_mgp_1,0,237.65,0,26,881567591#2,1,1,118.83,25,45.52,7.37,188.93,2.48,0.30,137.99,5.59,32.00
420.00,480.00,e_r2ps_to_ach1_mgp_2,0,3.93,0,4,689277284#1,0,0,3.93,2,1.87,8.62,29.39,15.03,0.77,5.38,7.98,0.00
420.00,480.00,e_r2ps_to_ach1_mgp_2,0,49.17,0,2,689277284#2,0,0,49.17,2,7.49,2.74,5.49,2.50,0.13,3.98,1.55,2.00
420.00,480.00,e_r2ps_to_ach1_mgp_2,0,71.44,0,25,689277281#7,5,5,35.72,23,16.04,5.37,130.18,6.60,0.48,64.76,4.70,11.00
420.00,480.00,e_r2ps_to_ach1_mgp_2,0,88.39,0,19,689277286#0,0,0,88.39,19,21.65,1.39,26.41,7.18,0.52,12.43,0.67,0.00
420.00,480.00,e_r2ps_to_ach1_mgp_2,0,61.15,0,19,689277286#1,0,0,61.15,19,27.92,11.48,216.75,5.58,0.40,123.56,10.28,0.00
480.00,540.00,e_r2ps_to_ach1_mgp_1,0,11.31,12,0,814259719,7,7,5.66,13,2.82,58.23,702.81,17.87,0.92,41.90,57.96,0.00
480.00,540.00,e_r2ps_to_ach1_mgp_1,0,9.17,0,10,689277284#0,0,0,9.17,9,4.30,4.93,44.71,17.50,0.90,2.94,4.61,0.00
480.00,540.00,e_r2ps_to_ach1_mgp_1,0,11.14,0,7,689277288#0,0,0,11.14,8,4.84,2.99,22.15,12.76,0.92,1.59,2.60,0.00
480.00,540.00,e_r2ps_to_ach1_mgp_1,0,12.60,0,8,689277288#1,0,0,12.60,9,5.95,7.21,63.78,12.40,0.89,6.96,6.76,0.00
480.00,540.00,e_r2ps_to_ach1_mgp_1,0,85.94,0,9,689277288#2,0,0,85.94,8,41.08,45.23,397.78,1.82,0.13,343.93,41.80,60.00
480.00,540.00,e_r2ps_to_ach1_mgp_1,0,182.84,0,21,881567591#0,5,5,91.42,25,43.52,30.24,736.77,2.39,0.29,518.34,28.99,176.00
480.00,540.00,e_r2ps_to_ach1_mgp_1,0,177.63,0,25,881567591#1,2,2,88.81,22,41.27,19.84,458.17,2.42,0.29,320.88,18.19,89.00
480.00,540.00,e_r2ps_to_ach1_mgp_1,0,234.83,0,22,881567591#2,1,1,117.42,23,47.49,8.35,186.69,2.19,0.26,140.24,6.81,68.00
480.00,540.00,e_r2ps_to_ach1_mgp_2,0,3.65,0,3,689277284#1,0,0,3.65,4,1.68,9.83,27.29,13.18,0.68,8.03,8.79,0.00
480.00,540.00,e_r2ps_to_ach1_mgp_2,0,56.88,0,4,689277284#2,0,0,56.88,4,7.60,1.59,6.35,4.32,0.22,3.32,0.55,0.00
480.00,540.00,e_r2ps_to_ach1_mgp_2,0,122.81,0,21,689277281#7,8,8,61.41,19,27.30,11.53,223.79,3.07,0.22,173.33,10.04,36.00
480.00,540.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,18,689277286#0,0,0,133.33,18,41.28,2.62,47.07,3.82,0.27,34.45,1.51,5.00
480.00,540.00,e_r2ps_to_ach1_mgp_2,0,96.04,0,17,689277286#1,0,0,96.04,14,43.67,21.92,340.38,2.92,0.21,266.00,19.52,25.00
540.00,600.00,e_r2ps_to_ach1_mgp_1,0,10.15,14,0,814259719,8,8,5.07,11,2.53,56.61,630.38,18.38,0.95,35.62,56.33,0.00
540.00,600.00,e_r2ps_to_ach1_mgp_1,0,9.12,0,8,689277284#0,0,0,9.12,9,4.30,4.98,44.47,17.31,0.89,3.81,4.66,0.00
540.00,600.00,e_r2ps_to_ach1_mgp_1,0,10.20,0,7,689277288#0,0,0,10.20,7,4.43,2.90,20.29,13.16,0.95,1.14,2.52,0.00
540.00,600.00,e_r2ps_to_ach1_mgp_1,0,8.92,0,7,689277288#1,0,0,8.92,7,4.19,6.94,45.13,12.88,0.93,3.28,6.54,0.00
540.00,600.00,e_r2ps_to_ach1_mgp_1,0,50.22,0,7,689277288#2,0,0,50.22,9,22.64,29.94,232.45,2.74,0.20,185.09,26.05,24.20
540.00,600.00,e_r2ps_to_ach1_mgp_1,0,182.64,0,23,881567591#0,2,2,91.32,22,43.81,33.18,735.95,2.18,0.26,546.00,31.95,232.00
540.00,600.00,e_r2ps_to_ach1_mgp_1,0,194.36,0,22,881567591#1,3,3,97.18,24,44.92,21.65,501.34,2.22,0.27,368.59,19.86,60.00
540.00,600.00,e_r2ps_to_ach1_mgp_1,0,251.18,0,24,881567591#2,0,0,125.59,26,48.03,7.99,199.69,2.28,0.27,149.24,6.25,45.00
540.00,600.00,e_r2ps_to_ach1_mgp_2,0,7.28,0,2,689277284#1,0,0,7.28,2,3.55,19.64,54.37,6.59,0.34,34.93,18.69,26.00
540.00,600.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,2,689277284#2,0,0,133.33,1,64.83,33.61,42.23,0.20,0.01,41.38,21.33,39.00
540.00,600.00,e_r2ps_to_ach1_mgp_2,0,192.49,0,11,689277281#7,6,6,96.24,11,42.66,31.79,350.75,1.11,0.08,321.75,27.93,199.00
540.00,600.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,11,689277286#0,0,0,133.33,11,63.65,4.92,52.50,2.03,0.15,44.80,3.46,24.00
540.00,600.00,e_r2ps_to_ach1_mgp_2,0,105.17,0,11,689277286#1,0,0,105.17,13,48.79,31.94,372.74,2.01,0.14,317.43,29.03,152.00
600.00,660.00,e_r2ps_to_ach1_mgp_1,0,18.88,21,0,814259719,20,20,9.44,15,4.71,56.66,1172.92,18.36,0.94,72.79,56.39,0.00
600.00,660.00,e_r2ps_to_ach1_mgp_1,0,7.41,0,8,689277284#0,0,0,7.41,7,3.49,4.61,36.14,18.72,0.96,2.04,4.31,0.00
600.00,660.00,e_r2ps_to_ach1_mgp_1,0,7.13,0,5,689277288#0,0,0,7.13,5,3.11,2.84,14.18,13.45,0.97,0.81,2.46,0.00
600.00,660.00,e_r2ps_to_ach1_mgp_1,0,7.95,0,5,689277288#1,0,0,7.95,7,3.75,6.81,40.26,13.11,0.94,3.42,6.43,0.00
600.00,660.00,e_r2ps_to_ach1_mgp_1,0,15.01,0,7,689277288#2,0,0,15.01,9,6.62,9.49,69.46,8.66,0.62,26.37,7.71,0.00
600.00,660.00,e_r2ps_to_ach1_mgp_1,0,179.84,0,29,881567591#0,3,3,89.92,25,42.88,26.80,724.70,2.69,0.32,495.90,25.49,139.00
600.00,660.00,e_r2ps_to_ach1_mgp_1,0,178.79,0,25,881567591#1,2,2,89.40,22,41.44,18.90,461.18,2.54,0.30,321.82,17.39,125.00
600.00,660.00,e_r2ps_to_ach1_mgp_1,0,254.51,0,22,881567591#2,0,0,127.25,21,54.13,9.48,202.33,1.92,0.23,159.30,7.88,75.00
600.00,660.00,e_r2ps_to_ach1_mgp_2,0,6.73,0,1,689277284#1,0,0,6.73,2,3.26,48.09,50.32,2.69,0.14,43.46,46.77,37.00
600.00,660.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,2,689277284#2,0,0,133.33,2,87.50,28.51,57.03,0.24,0.01,55.63,26.63,49.00
600.00,660.00,e_r2ps_to_ach1_mgp_2,0,133.54,0,22,689277281#7,13,13,66.77,21,28.12,11.00,243.34,3.22,0.23,186.65,10.01,31.00
600.00,660.00,e_r2ps_to_ach1_mgp_2,0,132.73,0,21,689277286#0,0,0,132.73,20,31.66,1.93,39.66,5.17,0.37,25.50,0.96,0.00
600.00,660.00,e_r2ps_to_ach1_mgp_2,0,82.40,0,20,689277286#1,0,0,82.40,19,37.93,14.71,292.03,4.36,0.31,198.23,13.38,0.00
660.00,720.00,e_r2ps_to_ach1_mgp_1,0,13.93,16,0,814259719,9,9,6.96,21,3.47,57.73,865.14,18.02,0.93,57.55,57.45,0.00
660.00,720.00,e_r2ps_to_ach1_mgp_1,0,17.48,0,17,689277284#0,0,0,17.48,18,8.21,4.97,85.18,17.37,0.89,8.92,4.66,0.00
660.00,720.00,e_r2ps_to_ach1_mgp_1,0,15.60,0,11,689277288#0,0,0,15.60,11,6.78,2.82,31.02,13.52,0.97,2.37,2.45,0.00
660.00,720.00,e_r2ps_to_ach1_mgp_1,0,14.41,0,11,689277288#1,0,0,14.41,11,6.80,6.63,72.94,13.48,0.97,5.80,6.25,0.00
660.00,720.00,e_r2ps_to_ach1_mgp_1,0,36.76,0,11,689277288#2,0,0,36.76,6,16.77,17.95,170.14,4.58,0.33,116.18,14.94,0.00
660.00,720.00,e_r2ps_to_ach1_mgp_1,0,207.13,0,21,881567591#0,2,2,103.57,20,49.34,41.48,834.66,1.74,0.21,661.43,39.87,173.00
660.00,720.00,e_r2ps_to_ach1_mgp_1,0,210.09,0,21,881567591#1,2,2,105.04,23,48.09,25.29,541.90,1.90,0.23,422.17,23.32,51.00
660.00,720.00,e_r2ps_to_ach1_mgp_1,0,260.99,0,23,881567591#2,0,0,130.49,22,49.58,8.90,207.48,2.05,0.25,162.17,6.60,32.00
660.00,720.00,e_r2ps_to_ach1_mgp_2,0,27.53,0,8,689277284#1,0,0,27.53,0,13.69,34.23,205.68,3.78,0.19,164.78,32.91,139.00
660.00,720.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,0,689277284#2,0,0,133.33,0,94.57,100000.00,60.00,0.00,0.00,60.00,,60.00
660.00,720.00,e_r2ps_to_ach1_mgp_2,0,138.87,0,16,689277281#7,12,12,69.43,18,29.61,15.46,253.04,2.29,0.16,208.30,14.06,53.00
660.00,720.00,e_r2ps_to_ach1_mgp_2,0,133.33,0,17,689277286#0,0,0,133.33,18,42.01,2.89,51.30,3.46,0.25,38.20,1.47,0.00
660.00,720.00,e_r2ps_to_ach1_mgp_2,0,93.94,0,18,689277286#1,0,0,93.94,16,42.92,19.59,332.96,3.27,0.24,250.57,17.74,0.00
720.00,780.00,e_r2ps_to_ach1_mgp_1,0,12.80,11,0,814259719,11,11,6.40,15,3.19,58.69,795.23,17.72,0.91,53.46,58.41,0.00
720.00,780.00,e_r2ps_to_ach1_mgp_1,0,10.34,0,11,689277284#0,0,0,10.34,9,4.88,5.05,50.40,17.09,0.88,4.65,4.73,0.00
720.00,780.00,e_r2ps_to_ach1_mgp_1,0,7.57,0,5,689277288#0,0,0,7.57,5,3.29,3.01,15.06,12.66,0.91,0.91,2.61,0.00
720.00,780.00,e_r2ps_to_ach1_mgp_1,0,4.42,0,4,689277288#1,0,0,4.42,3,2.08,6.93,22.39,12.90,0.93,1.16,6.54,0.00
720.00,780.00,e_r2ps_to_ach1_mgp_1,0,22.45,0,3,689277288#2,0,0,22.45,6,10.32,29.90,103.89,2.75,0.20,82.98,27.05,0.00
720.00,780.00,e_r2ps_to_ach1_mgp_1,0,212.23,0,17,881567591#0,1,1,106.11,17,50.90,45.88,855.19,1.57,0.19,694.98,43.92,247.00
720.00,780.00,e_r2ps_to_ach1_mgp_1,0,202.48,0,17,881567591#1,4,4,101.24,17,47.11,30.94,522.28,1.55,0.19,424.37,28.42,115.00
720.00,780.00,e_r2ps_to_ach1_mgp_1,0,266.67,0,17,881567591#2,0,0,133.33,17,56.17,13.50,216.40,1.35,0.16,183.53,11.16,66.00
720.00,780.00,e_r2ps_to_ach1_mgp_2,0,76.07,0,3,689277284#1,0,0,76.07,0,38.01,438.47,568.43,0.30,0.02,559.90,421.55,551.00
