interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
5160.00,5220.00,e_rp3_to_rp4,0,9.14,0,7,254360502#2,0,0,4.57,6,2.19,12.44,80.84,12.24,0.88,6.44,11.84,0.00
5160.00,5220.00,e_rp3_to_rp4,0,22.02,0,6,254360502#3,0,0,7.34,6,2.03,1.40,8.42,8.11,0.58,1.25,0.80,0.00
5220.00,5280.00,e_rp3_to_rp4,0,4.64,0,2,22650432,2,2,2.32,2,0.82,1.64,3.28,10.23,0.74,0.67,1.18,0.00
5220.00,5280.00,e_rp3_to_rp4,0,5.85,0,3,254360502#1,0,0,2.92,4,1.38,7.88,29.56,11.33,0.82,3.66,7.43,0.00
5220.00,5280.00,e_rp3_to_rp4,0,6.77,0,4,254360502#2,0,0,3.38,5,1.63,13.38,59.83,11.39,0.82,7.68,12.82,0.00
5220.00,5280.00,e_rp3_to_rp4,0,18.32,0,5,254360502#3,1,1,6.11,5,1.69,1.40,7.00,8.12,0.58,0.99,0.80,0.00
5280.00,5340.00,e_rp3_to_rp4,0,,0,0,22650432,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_rp3_to_rp4,0,,0,0,254360502#1,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_rp3_to_rp4,0,,0,0,254360502#2,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_rp3_to_rp4,0,,0,0,254360502#3,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_rp3_to_rp4,0,,0,0,22650432,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_rp3_to_rp4,0,,0,0,254360502#1,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_rp3_to_rp4,0,,0,0,254360502#2,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_rp3_to_rp4,0,,0,0,254360502#3,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_rp3_to_rp4,0,,0,0,22650432,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_rp3_to_rp4,0,,0,0,254360502#1,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_rp3_to_rp4,0,,0,0,254360502#2,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_rp3_to_rp4,0,,0,0,254360502#3,0,0,,0,,,0.00,,,,,
