interval_begin,interval_end,interval_id,edge_arrived,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_sampledSeconds
3720.00,3780.00,e_rp4_to_rp3,0,0,24,22650422#2,0,0,21,277.31
3720.00,3780.00,e_rp4_to_rp3,0,0,17,22650422#3,0,0,14,506.93
3720.00,3780.00,e_rp4_to_rp3,0,0,15,22650422#4,0,0,15,32.11
3780.00,3840.00,e_rp4_to_rp3,0,0,16,22650422#0,0,0,16,25.66
3780.00,3840.00,e_rp4_to_rp3,0,0,16,22650422#1,0,0,17,53.70
3780.00,3840.00,e_rp4_to_rp3,0,0,17,22650422#2,0,0,17,578.91
3780.00,3840.00,e_rp4_to_rp3,0,0,17,22650422#3,0,0,17,536.86
3780.00,3840.00,e_rp4_to_rp3,0,0,17,22650422#4,0,0,16,32.10
3840.00,3900.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
3840.00,3900.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
3840.00,3900.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,7,111.63
3840.00,3900.00,e_rp4_to_rp3,0,0,8,22650422#3,0,0,14,501.42
3840.00,3900.00,e_rp4_to_rp3,0,0,14,22650422#4,0,0,14,32.96
3900.00,3960.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
3900.00,3960.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
3900.00,3960.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
3900.00,3960.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,3,20.17
3900.00,3960.00,e_rp4_to_rp3,0,0,3,22650422#4,0,0,4,7.70
3960.00,4020.00,e_rp4_to_rp3,0,0,20,22650422#0,0,0,20,24.08
3960.00,4020.00,e_rp4_to_rp3,0,0,19,22650422#1,0,0,19,35.47
3960.00,4020.00,e_rp4_to_rp3,0,0,19,22650422#2,0,0,15,175.76
3960.00,4020.00,e_rp4_to_rp3,0,0,13,22650422#3,0,0,10,104.38
3960.00,4020.00,e_rp4_to_rp3,0,0,10,22650422#4,0,0,9,16.91
4020.00,4080.00,e_rp4_to_rp3,0,0,18,22650422#0,0,0,18,20.44
4020.00,4080.00,e_rp4_to_rp3,0,0,18,22650422#1,0,0,18,33.21
4020.00,4080.00,e_rp4_to_rp3,0,0,18,22650422#2,0,0,18,188.56
4020.00,4080.00,e_rp4_to_rp3,0,0,18,22650422#3,0,0,13,328.13
4020.00,4080.00,e_rp4_to_rp3,0,0,13,22650422#4,0,0,14,33.62
4080.00,4140.00,e_rp4_to_rp3,0,0,17,22650422#0,0,0,17,18.71
4080.00,4140.00,e_rp4_to_rp3,0,0,18,22650422#1,0,0,17,29.60
4080.00,4140.00,e_rp4_to_rp3,0,0,17,22650422#2,0,0,17,269.57
4080.00,4140.00,e_rp4_to_rp3,0,0,16,22650422#3,0,0,15,551.56
4080.00,4140.00,e_rp4_to_rp3,0,0,15,22650422#4,0,0,15,31.61
4140.00,4200.00,e_rp4_to_rp3,0,0,10,22650422#0,0,0,10,11.11
4140.00,4200.00,e_rp4_to_rp3,0,0,10,22650422#1,0,0,11,19.22
4140.00,4200.00,e_rp4_to_rp3,0,0,11,22650422#2,0,0,14,170.20
4140.00,4200.00,e_rp4_to_rp3,0,0,15,22650422#3,0,0,17,513.32
4140.00,4200.00,e_rp4_to_rp3,0,0,17,22650422#4,0,0,16,34.66
4200.00,4260.00,e_rp4_to_rp3,0,0,4,22650422#0,0,0,4,4.73
4200.00,4260.00,e_rp4_to_rp3,0,0,4,22650422#1,0,0,4,7.00
4200.00,4260.00,e_rp4_to_rp3,0,0,4,22650422#2,0,0,5,45.67
4200.00,4260.00,e_rp4_to_rp3,0,0,5,22650422#3,0,0,12,192.57
4200.00,4260.00,e_rp4_to_rp3,0,0,11,22650422#4,0,0,12,33.69
4260.00,4320.00,e_rp4_to_rp3,0,0,1,22650422#0,0,0,1,1.04
4260.00,4320.00,e_rp4_to_rp3,0,0,1,22650422#1,0,0,1,1.68
4260.00,4320.00,e_rp4_to_rp3,0,0,1,22650422#2,0,0,1,9.27
4260.00,4320.00,e_rp4_to_rp3,0,0,1,22650422#3,0,0,1,8.19
4260.00,4320.00,e_rp4_to_rp3,0,0,2,22650422#4,0,0,2,3.38
4320.00,4380.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4320.00,4380.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4320.00,4380.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4320.00,4380.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4320.00,4380.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4380.00,4440.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4380.00,4440.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4380.00,4440.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4380.00,4440.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4380.00,4440.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4440.00,4500.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4440.00,4500.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4440.00,4500.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4440.00,4500.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4440.00,4500.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4500.00,4560.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4500.00,4560.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4500.00,4560.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4500.00,4560.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4500.00,4560.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4560.00,4620.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4560.00,4620.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4560.00,4620.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4560.00,4620.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4560.00,4620.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4620.00,4680.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4620.00,4680.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4620.00,4680.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4620.00,4680.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4620.00,4680.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4680.00,4740.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4680.00,4740.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4680.00,4740.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4680.00,4740.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4680.00,4740.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4740.00,4800.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4740.00,4800.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4740.00,4800.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4740.00,4800.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4740.00,4800.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4800.00,4860.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4800.00,4860.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4800.00,4860.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4800.00,4860.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4800.00,4860.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4860.00,4920.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4860.00,4920.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4860.00,4920.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4860.00,4920.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4860.00,4920.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4920.00,4980.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4920.00,4980.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4920.00,4980.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4920.00,4980.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4920.00,4980.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
4980.00,5040.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
4980.00,5040.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
4980.00,5040.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
4980.00,5040.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
4980.00,5040.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
5040.00,5100.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
5040.00,5100.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
5040.00,5100.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
5040.00,5100.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
5040.00,5100.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
5100.00,5160.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
5100.00,5160.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
5100.00,5160.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
5100.00,5160.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
5100.00,5160.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
5160.00,5220.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
5160.00,5220.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
5160.00,5220.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
5160.00,5220.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
5160.00,5220.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
5220.00,5280.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
5220.00,5280.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
5220.00,5280.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
5220.00,5280.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
5220.00,5280.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
5280.00,5340.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
5280.00,5340.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
5280.00,5340.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
5280.00,5340.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
5280.00,5340.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
5340.00,5400.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
5340.00,5400.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
5340.00,5400.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
5340.00,5400.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
5340.00,5400.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
5400.00,5433.00,e_rp4_to_rp3,0,0,0,22650422#0,0,0,0,0.00
5400.00,5433.00,e_rp4_to_rp3,0,0,0,22650422#1,0,0,0,0.00
5400.00,5433.00,e_rp4_to_rp3,0,0,0,22650422#2,0,0,0,0.00
5400.00,5433.00,e_rp4_to_rp3,0,0,0,22650422#3,0,0,0,0.00
5400.00,5433.00,e_rp4_to_rp3,0,0,0,22650422#4,0,0,0,0.00
